Interval Start UTC Date,Queue,Media Type,Skill Set,Language,Offered,Interactions Handled,Total Handle Time
2021-07-15T10:00:00.000Z,Existing Accounts,MESSAGE,,,17.0625,19.0625,146.2337715
2021-07-15T10:00:00.000Z,New Orders,VOICE,,,17.0625,19.0625,146.2337715
2021-07-15T10:00:00.000Z,New Orders,MESSAGE,,,17.0625,19.0625,146.2337715
2021-07-15T10:00:00.000Z,Existing Accounts,VOICE,,,17.0625,19.0625,146.2337715
2021-07-15T10:00:00.000Z,Existing Accounts,MESSAGE,,,17.0625,19.0625,146.2337715
2021-07-15T10:00:00.000Z,New Orders,VOICE,,,17.0625,19.0625,146.2337715
2021-07-15T10:15:00.000Z,New Orders,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,Existing Accounts,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,VOICE,,,18.57375,20.57375,142.9189764
2021-07-15T10:15:00.000Z,New Orders,MESSAGE,,,18.57375,20.57375,142.9189764
2021-07-15T10:30:00.000Z,Existing Accounts,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,New Orders,MESSAGE,,,19.15875,20.15875,148.2946564
2021-07-15T10:30:00.000Z,Existing Accounts,VOICE,,,19.15875,20.15875,148.2946564
2021-07-15T10:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,144.2080714
2021-07-15T10:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,144.2080714
2021-07-15T11:00:00.000Z,New Orders,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,Existing Accounts,MESSAGE,,,21.20625,21.20625,146.1009655
2021-07-15T11:00:00.000Z,New Orders,VOICE,,,21.20625,21.20625,146.1009655
2021-07-15T11:15:00.000Z,New Orders,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,Existing Accounts,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,VOICE,,,22.3275,22.3275,141.8024673
2021-07-15T11:15:00.000Z,New Orders,MESSAGE,,,22.3275,22.3275,141.8024673
2021-07-15T11:30:00.000Z,Existing Accounts,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,New Orders,MESSAGE,,,23.4975,23.4975,134.0255187
2021-07-15T11:30:00.000Z,Existing Accounts,VOICE,,,23.4975,23.4975,134.0255187
2021-07-15T11:45:00.000Z,Existing Accounts,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,New Orders,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,VOICE,,,22.96125,22.96125,140.0511465
2021-07-15T11:45:00.000Z,Existing Accounts,MESSAGE,,,22.96125,22.96125,140.0511465
2021-07-15T12:00:00.000Z,New Orders,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,Existing Accounts,MESSAGE,,,25.545,26.545,138.7292366
2021-07-15T12:00:00.000Z,New Orders,VOICE,,,25.545,26.545,138.7292366
2021-07-15T12:15:00.000Z,New Orders,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,Existing Accounts,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,VOICE,,,24.4725,26.4725,139.7195817
2021-07-15T12:15:00.000Z,New Orders,MESSAGE,,,24.4725,26.4725,139.7195817
2021-07-15T12:30:00.000Z,Existing Accounts,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,New Orders,MESSAGE,,,25.39875,26.39875,140.0047601
2021-07-15T12:30:00.000Z,Existing Accounts,VOICE,,,25.39875,26.39875,140.0047601
2021-07-15T12:45:00.000Z,Existing Accounts,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,New Orders,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,VOICE,,,27.0075,27.0075,142.5298737
2021-07-15T12:45:00.000Z,Existing Accounts,MESSAGE,,,27.0075,27.0075,142.5298737
2021-07-15T13:00:00.000Z,New Orders,VOICE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,New Orders,MESSAGE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,Existing Accounts,VOICE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,Existing Accounts,MESSAGE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,New Orders,VOICE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,New Orders,MESSAGE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,Existing Accounts,VOICE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,Existing Accounts,MESSAGE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,New Orders,VOICE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,New Orders,MESSAGE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,Existing Accounts,VOICE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,Existing Accounts,MESSAGE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,New Orders,VOICE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,New Orders,MESSAGE,,,27.69,28.69,144.7132219
2021-07-15T13:00:00.000Z,Existing Accounts,VOICE,,,27.69,28.69,144.7132219
